2023-02-19 01:11:31,678 | INFO  | qtp1280429864-73 | api IP:127.0.0.1
2023-09-26 01:03:14,936 | DEBUG | main | api 106 <-> com.vinplay.api.processors.minigame.VinhDanhMiniPokerProcessor
2023-09-26 01:03:14,937 | DEBUG | main | api 107 <-> com.vinplay.api.processors.minigame.LSGDCaoThapProcessor
2023-09-26 01:03:14,937 | DEBUG | main | api 108 <-> com.vinplay.api.processors.minigame.VinhDanhCaoThapProcessor
2023-09-26 01:03:14,937 | DEBUG | main | api 109 <-> com.vinplay.api.processors.minigame.TopCaoThapProcessor
2023-09-26 01:03:14,937 | DEBUG | main | api 110 <-> com.vinplay.api.processors.gamebai.GetLogNoHuGameBaiProcessor
2023-09-26 01:03:14,937 | DEBUG | main | api 111 <-> com.vinplay.api.processors.gamebai.GetConfigHuGameBaiProcessor
2023-09-26 01:03:14,938 | DEBUG | main | api 120 <-> com.vinplay.api.processors.minigame.TopBauCuaProcessor
2023-09-26 01:03:14,938 | DEBUG | main | api 121 <-> com.vinplay.api.processors.minigame.LSGDBauCuaProcessor
2023-09-26 01:03:14,938 | DEBUG | main | api 122 <-> com.vinplay.api.processors.minigame.TopToiChonCaProcessor
2023-09-26 01:03:14,938 | DEBUG | main | api 123 <-> com.vinplay.api.processors.gamebai.TopCaoThuProcessor
2023-09-26 01:03:14,938 | DEBUG | main | api 124 <-> com.vinplay.api.processors.security.CaptchaProcessor
2023-09-26 01:03:14,938 | DEBUG | main | api 125 <-> com.vinplay.api.processors.security.UpdateAvatarProcessor
2023-09-26 01:03:14,939 | DEBUG | main | api 126 <-> com.vinplay.api.processors.vippoint.GetVippointProcessor
2023-09-26 01:03:14,939 | DEBUG | main | api 127 <-> com.vinplay.api.processors.security.ForgetPasswordProcessor
2023-09-26 01:03:14,939 | DEBUG | main | api 128 <-> com.vinplay.api.processors.security.ForgetPasswordOtpProcessor
2023-09-26 01:03:14,939 | DEBUG | main | api 129 <-> com.vinplay.api.processors.GetGameCommonProcessor
2023-09-26 01:03:14,939 | DEBUG | main | api 130 <-> com.vinplay.api.processors.GetBillingProcessor
2023-09-26 01:03:14,940 | DEBUG | main | api 133 <-> com.vinplay.api.processors.security.ForgetPasswordEmailProcessor
2023-09-26 01:03:14,940 | DEBUG | main | api 134 <-> com.vinplay.api.processors.minigame.LSGDPokeGoProcessor
2023-09-26 01:03:14,940 | DEBUG | main | api 135 <-> com.vinplay.api.processors.minigame.TopPokeGoProcessor
2023-09-26 01:03:14,940 | DEBUG | main | api 136 <-> com.vinplay.api.processors.slot.TopKhoBauProcessor
2023-09-26 01:03:14,940 | DEBUG | main | api 137 <-> com.vinplay.api.processors.slot.LSGDSlotProcessor
2023-09-26 01:03:14,940 | DEBUG | main | api 138 <-> com.vinplay.api.processors.slot.LSNoHuProcessor
2023-09-26 01:03:14,941 | DEBUG | main | api 139 <-> com.vinplay.api.processors.gamebai.LSTLMNProcessor
2023-09-26 01:03:14,941 | DEBUG | main | api 140 <-> com.vinplay.api.processors.minigame.LSXDProcessor
2023-09-26 01:03:14,941 | DEBUG | main | api 141 <-> com.vinplay.api.processors.minigame.LSGDGalaxyProcessor
2023-09-26 01:03:14,941 | DEBUG | main | api 142 <-> com.vinplay.api.processors.minigame.TopGalaxyProcessor
2023-09-26 01:03:14,941 | DEBUG | main | api 201 <-> com.vinplay.api.processors.minigame.LuckyHistoryProcesscor
2023-09-26 01:03:14,942 | DEBUG | main | api 301 <-> com.vinplay.api.processors.HistoryTransactionLogProcessor
2023-09-26 01:03:14,942 | DEBUG | main | api 302 <-> com.vinplay.api.processors.GetLogMoneyUserProcessor
2023-09-26 01:03:14,942 | DEBUG | main | api 401 <-> com.vinplay.api.processors.GetListAgentProcessor
2023-09-26 01:03:14,942 | DEBUG | main | api 402 <-> com.vinplay.api.processors.ListMailBoxProcessor
2023-09-26 01:03:14,942 | DEBUG | main | api 403 <-> com.vinplay.api.processors.DeleteMailBoxProcessor
2023-09-26 01:03:14,943 | DEBUG | main | api 404 <-> com.vinplay.api.processors.UpdateStatusMailProcessor
2023-09-26 01:03:14,943 | DEBUG | main | api 405 <-> com.vinplay.api.processors.ListMailBoxNewProcessor
2023-09-26 01:03:14,943 | DEBUG | main | api 406 <-> com.vinplay.api.processors.CountMailStatusProcessor
2023-09-26 01:03:14,943 | DEBUG | main | api 501 <-> com.vinplay.api.processors.vippoint.GetEventVPMapProcessor
2023-09-26 01:03:14,943 | DEBUG | main | api 502 <-> com.vinplay.api.processors.vippoint.GetEventVPTopIntelProcessor
2023-09-26 01:03:14,943 | DEBUG | main | api 503 <-> com.vinplay.api.processors.vippoint.GetEventVPTopStrongProcessor
2023-09-26 01:03:14,946 | DEBUG | main | api 601 <-> com.vinplay.api.processors.gamebai.TopGameTourProcessor
2023-09-26 01:03:14,960 | DEBUG | main | api 602 <-> com.vinplay.api.processors.gamebai.LogGameTourProcessor
2023-09-26 01:03:14,960 | DEBUG | main | api 2000 <-> com.vinplay.api.processors.Set2AFProcessor
2023-09-26 01:03:14,960 | DEBUG | main | api 2002 <-> com.vinplay.api.processors.GetPaymentConfigProcessor
2023-09-26 01:03:14,961 | DEBUG | main | api 2003 <-> com.vinplay.api.processors.payment.DepositRequestUIProcessor
2023-09-26 01:03:14,961 | DEBUG | main | api 2004 <-> com.vinplay.api.processors.payment.CreateDepositProcessor
2023-09-26 01:03:14,961 | DEBUG | main | api 2006 <-> com.vinplay.api.processors.DepositHistoryProcessor
2023-09-26 01:03:14,961 | DEBUG | main | api 2007 <-> com.vinplay.api.processors.payment.InsertOrUpdateBankProcessor
2023-09-26 01:03:14,962 | DEBUG | main | api 2008 <-> com.vinplay.api.processors.payment.BankSearchProcessor
2023-09-26 01:03:14,962 | DEBUG | main | api 2009 <-> com.vinplay.api.processors.payment.PaymentStatusProcessor
2023-09-26 01:03:14,962 | DEBUG | main | api 2010 <-> com.vinplay.api.processors.payment.WithdrawRequestUIProcessor
2023-09-26 01:03:14,962 | DEBUG | main | api 20101 <-> com.vinplay.api.processors.payment.CreateWithdrawProcessor
2023-09-26 01:03:14,962 | DEBUG | main | api 2011 <-> com.vinplay.api.processors.payment.GetListBankProcessor
2023-09-26 01:03:14,963 | DEBUG | main | api 2013 <-> com.vinplay.api.processors.VerifyPhoneNumberProcessor
2023-09-26 01:03:14,963 | DEBUG | main | api 2014 <-> com.vinplay.api.processors.payment.GetBanksOneClickPayProcessor
2023-09-26 01:03:14,963 | DEBUG | main | api 2015 <-> com.vinplay.api.processors.ReceiveBonusProcessor
2023-09-26 01:03:14,963 | DEBUG | main | api 2016 <-> com.vinplay.api.processors.DepositHistory4UserplayProcessor
2023-09-26 01:03:14,963 | DEBUG | main | api 2020 <-> com.vinplay.api.processors.banner.ShowListBannerProcessor
2023-09-26 01:03:14,964 | DEBUG | main | api 2021 <-> com.vinplay.api.processors.shotfish.Login
2023-09-26 01:03:14,964 | DEBUG | main | api 2022 <-> com.vinplay.api.processors.shotfish.Deposit
2023-09-26 01:03:14,964 | DEBUG | main | api 2023 <-> com.vinplay.api.processors.shotfish.Withdraw
2023-09-26 01:03:14,964 | DEBUG | main | api 2024 <-> com.vinplay.api.processors.shotfish.CheckOrderStatus
2023-09-26 01:03:14,965 | DEBUG | main | api 2025 <-> com.vinplay.api.processors.shotfish.CheckUserBalance
2023-09-26 01:03:14,965 | DEBUG | main | api 2026 <-> com.vinplay.api.processors.shotfish.CheckUserInGame
2023-09-26 01:03:14,965 | DEBUG | main | api 2027 <-> com.vinplay.api.processors.shotfish.History
2023-09-26 01:03:14,965 | DEBUG | main | api 2028 <-> com.vinplay.api.processors.UpdatePhoneNumberProcessor
2023-09-26 01:03:14,965 | DEBUG | main | api 2029 <-> com.vinplay.api.processors.hoantra.CalculateDataHoanTraProcessor
2023-09-26 01:03:14,966 | DEBUG | main | api 2030 <-> com.vinplay.api.processors.hoantra.SendDataHoanTraProcessor
2023-09-26 01:03:14,966 | DEBUG | main | api 2031 <-> com.vinplay.api.processors.attendance.AttendanceProcessor
2023-09-26 01:03:14,966 | DEBUG | main | api 2032 <-> com.vinplay.api.processors.attendance.HistoryProcessor
2023-09-26 01:03:14,966 | DEBUG | main | api 2033 <-> com.vinplay.api.processors.payment.DepositBySCRequestUIProcessor
2023-09-26 01:03:14,966 | DEBUG | main | api 20331 <-> com.vinplay.api.processors.SearchAgentBankProcessor
2023-09-26 01:03:14,966 | DEBUG | main | api 2034 <-> com.vinplay.api.processors.SearchAgentProcessor
2023-09-26 01:03:14,967 | DEBUG | main | api 2036 <-> com.vinplay.api.processors.events.LuckyMoneyEventProcessor
2023-09-26 01:03:14,967 | DEBUG | main | api 2037 <-> com.vinplay.api.processors.ConfigGameStatusProcessor
2023-09-26 01:03:14,967 | DEBUG | main | api 2037 <-> com.vinplay.api.processors.wages.ReceivedMoneyProcessor
2023-09-26 01:03:14,967 | DEBUG | main | api 2038 <-> com.vinplay.api.processors.wages.HistoryUserWagesProcessor
2023-09-26 01:03:14,968 | DEBUG | main | api 2039 <-> com.vinplay.api.processors.wages.SearchMemberProcessor
2023-09-26 01:03:14,968 | DEBUG | main | api 2040 <-> com.vinplay.api.processors.wages.UpdateNicknameInviteProcessor
2023-09-26 01:03:14,988 | INFO  | main | api BaseController:com.vinplay.api.processors.LoginWithOTPProcessor
2023-09-26 01:03:15,055 | INFO  | main | api BaseController:com.vinplay.api.processors.payment.CreateWithdrawProcessor
2023-09-26 01:03:15,206 | INFO  | main | api PORTAL API SERVER Start error: /var/app/config/rmq.properties
